name,min price,max price,avg price
गोलभेडा ठूलो(नेपाली), ५०.००, ६०.००, ५५.००
गोलभेडा ठूलो(भारतीय), ५०.००, ६०.००, ५५.००
गोलभेडा सानो(लोकल), २०.००, २५.००, २२.३३
गोलभेडा सानो(टनेल), ३०.००, ३५.००, ३२.६७
गोलभेडा सानो(भारतीय), ३०.००, ३५.००, ३२.६७
गोलभेडा सानो(तराई), ३०.००, ३५.००, ३२.६७
आलु रातो, ३२.००, ३५.००, ३३.३३
आलु रातो(भारतीय), ३०.००, ३२.००, ३१.००
आलु सेतो, २८.००, ३०.००, २९.००
प्याज सुकेको (भारतीय), ३२.००, ३५.००, ३३.३३
गाजर(लोकल), ६०.००, ७०.००, ६५.००
गाजर(तराई), ५०.००, ६०.००, ५५.००
बन्दा(लोकल), १०.००, १५.००, १२.३३
काउली स्थानिय, २५.००, ३०.००, २७.६७
स्थानीय काउली(ज्यापु), ३०.००, ४०.००, ३५.००
मूला सेतो(लोकल), १५.००, २०.००, १७.६७
सेतो मूला(हाइब्रीड), २०.००, २५.००, २२.३३
भन्टा लाम्चो, २५.००, ३०.००, २७.६७
भन्टा डल्लो, ३५.००, ४०.००, ३७.६७
बोडी(तने), ५०.००, ६०.००, ५५.००
मटरकोशा, ७०.००, ८०.००, ७५.००
घिउ सिमी(लोकल), २२.००, ३०.००, २५.६७
घिउ सिमी(हाइब्रीड), ३०.००, ३५.००, ३२.६७
घिउ सिमी(राजमा), ७०.००, ८०.००, ७५.००
टाटे सिमी, ६०.००, ७०.००, ६५.००
तितो करेला, ५०.००, ६०.००, ५५.००
लौका, १५.००, २५.००, २०.००
परवर(लोकल), ८०.००, ९०.००, ८५.००
परवर(तराई), ७०.००, ८०.००, ७५.००
चिचिण्डो, ३०.००, ४०.००, ३५.००
घिरौला, २५.००, ३०.००, २७.६७
झिगूनी, ५०.००, ६०.००, ५५.००
फर्सी पाकेको, ३०.००, ४०.००, ३५.००
फर्सी हरियो(लाम्चो), १५.००, २५.००, २०.००
हरियो फर्सी(डल्लो), १५.००, २५.००, २०.००
सलगम, ६०.००, ७०.००, ६५.००
भिण्डी, ६०.००, ७०.००, ६५.००
सखरखण्ड, ६०.००, ७०.००, ६५.००
बरेला, ४०.००, ५०.००, ४५.००
पिंडालू, ४०.००, ५०.००, ४५.००
स्कूस, ३०.००, ४०.००, ३५.००
रायो साग, ३०.००, ४०.००, ३५.००
पालूगो साग, ७०.००, ८०.००, ७५.००
चमसूरको साग, ७०.००, ८०.००, ७५.००
तोरीको साग, ३०.००, ४०.००, ३५.००
मेथीको साग, ७०.००, ८०.००, ७५.००
प्याज हरियो, ७०.००, ८०.००, ७५.००
बकूला, ७०.००, ८०.००, ७५.००
कुरीलो, २५०.००, ३००.००, २७५.००
न्यूरो, ९०.००, १००.००, ९५.००
ब्रोकाउली, ६०.००, ७०.००, ६५.००
चुकुन्दर, ७०.००, ८०.००, ७५.००
सजिवन, ६०.००, ७०.००, ६५.००
कोइरालो, २३०.००, २५०.००, २४०.००
रातो बन्दा, ४०.००, ५०.००, ४५.००
जिरीको साग, ४०.००, ५०.००, ४५.००
ग्याठ कोबी, ४०.००, ५०.००, ४५.००
सेलरी, १२०.००, १५०.००, १३५.००
पार्सले, २००.००, २५०.००, २२५.००
सौफको साग, ७०.००, ८०.००, ७५.००
पुदीना, १२०.००, १५०.००, १३५.००
गान्टे मूला, ६०.००, ७०.००, ६५.००
इमली, १४०.००, १५०.००, १४५.००
तामा, ९०.००, १००.००, ९५.००
तोफु, १२०.००, १३०.००, १२५.००
गुन्दुक, २५०.००, ३००.००, २७५.००
स्याउ(झोले), १८०.००, २००.००, १९०.००
स्याउ(फूजी), २५०.००, २८०.००, २६५.००
केरा, १६०.००, १७०.००, १६५.००
कागती, २३०.००, २५०.००, २४०.००
अनार, २५०.००, २८०.००, २६५.००
आँप(दसहरी), १४०.००, १५०.००, १४५.००
अंगुर(हरियो), १२०.००, १३०.००, १२५.००
अंगुर(कालो), १८०.००, २००.००, १९०.००
सुन्तला(भारतीय), १४०.००, १५०.००, १४५.००
तरबुजा(हरियो), ३५.००, ४०.००, ३७.६७
मौसम, १८०.००, २००.००, १९०.००
जुनार, २२५.००, २५०.००, २३७.५०
भुई कटहर, १८०.००, २००.००, १९०.००
काक्रो(लोकल), ९०.००, १००.००, ९५.००
काक्रो(हाइब्रीड), ४०.००, ५०.००, ४५.००
रुख कटहर, ६०.००, ७०.००, ६५.००
नासपाती(चाइनिज), २२५.००, २५०.००, २३७.५०
किनु, १२०.००, १५०.००, १३५.००
स्ट्रबेरी भुईऐसेलु, २५०.००, ३००.००, २७५.००
किवि, ४००.००, ५००.००, ४५०.००
आभोकाडो, ४००.००, ५००.००, ४५०.००
अमला, १२०.००, १३०.००, १२५.००
अदुवा, १२०.००, १३०.००, १२५.००
खु्र्सानी सुकेको, ४५०.००, ४८०.००, ४६५.००
खु्र्सानी हरियो, ६०.००, ७०.००, ६५.००
खुर्सानी हरियो(बुलेट), ६०.००, ७०.००, ६५.००
खुर्सानी हरियो(माछे), ७०.००, ८०.००, ७५.००
खुर्सानी हरियो(अकबरे), २५०.००, ३००.००, २७५.००
भेडे खु्र्सानी, ९०.००, १००.००, ९५.००
लसुन हरियो, ५०.००, ६०.००, ५५.००
हरियो धनिया, ४०.००, ५०.००, ४५.००
लसुन सुकेको चाइनिज, १७०.००, १८०.००, १७५.००
लसुन सुकेको नेपाली, ९०.००, १००.००, ९५.००
छ्यापी सुकेको, १८०.००, २००.००, १९०.००
